Title,Description,PostsNum
how to let csv columns to INPUT,"Code: Select allTAG POS=1 TYPE=INPUT:TEXT ATTR=ID:nameIpt CONTENT=a323256333445
TAG POS=1 TYPE=INPUT:PASSWORD ATTR=ID:mainPwdIpt CONTENT=a123456


my a file  name.csv, it has two columns,  name and password

how to write the code, let the date name to  CONTENT=a323256333445

and password to CONTENT=a123456",2
EXTRACTION CONFLICT,"i just want to extract this on excel by columns.. name, number, postal, address
any ideas?

another one.. some of the list has two numbers .. 
thats why the ""pos=no"" so each page is changing so i just do a manual click
of it then add command.. whew ..

still my result fails....
 -newbie

VERSION BUILD=10022823
TAB T=1
SET !EXTRACT_TEST_POPUP NO
TAB CLOSEALLOTHERS
URL GOTO=http://www.degulesider.dk/person/resultat/8832
TAG POS=1 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=1 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=1 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=2 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=2 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=2 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=3 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=4 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=3 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=1 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_land_line EXTRACT=TXT
TAG POS=5 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=6 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=4 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=2 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_land_line EXTRACT=TXT
TAG POS=7 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=8 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=5 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=3 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=9 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=10 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=6 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=4 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=11 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=12 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=7 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=5 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=13 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=14 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=8 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=6 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=15 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=16 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=9 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=7 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=17 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=18 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=10 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=8 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=19 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=20 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=11 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=9 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=21 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=22 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=12 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=6 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_land_line EXTRACT=TXT
TAG POS=23 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=24 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=13 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=7 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_land_line EXTRACT=TXT
TAG POS=25 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=26 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=14 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=10 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=27 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=28 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=15 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=8 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_land_line EXTRACT=TXT
TAG POS=29 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=30 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=16 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=11 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=31 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=32 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=17 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=12 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=33 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=34 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=18 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=13 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=35 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=36 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=19 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=14 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=19 TYPE=SPAN ATTR=CLASS:hit-street-address EXTRACT=TXT
TAG POS=38 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=20 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=15 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=20 TYPE=SPAN ATTR=CLASS:hit-street-address EXTRACT=TXT
TAG POS=40 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=21 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=16 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=41 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=21 TYPE=SPAN ATTR=CLASS:hit-postal-code EXTRACT=TXT
TAG POS=22 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=11 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_land_line EXTRACT=TXT
TAG POS=43 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=44 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=23 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=17 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_mobile EXTRACT=TXT
TAG POS=45 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=46 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=24 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=12 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_land_line EXTRACT=TXT
TAG POS=47 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=48 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=25 TYPE=SPAN ATTR=CLASS:hit-name-ellipsis EXTRACT=TXT
TAG POS=13 TYPE=SPAN ATTR=CLASS:hit-phone-number<SP>type-phone_normal_land_line EXTRACT=TXT
TAG POS=49 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=50 TYPE=DIV ATTR=CLASS:hit-address-line EXTRACT=TXT
TAG POS=1 TYPE=A ATTR=TXT:2
WAIT SECONDS=3
SAVEAS TYPE=EXTRACT FOLDER=c:\sample FILE=Extract_{{!NOW:ddmmyy_hhnnss}}.csv",6
"just registered information, how to be deleted","Code: Select allCMDLINE !DATASOURCE liuuuu.csv
SET !DATASOURCE_COLUMNS 2
SET !LOOP 3
SET !DATASOURCE_LINE {{!LOOP}}
TAG POS=1 TYPE=INPUT:TEXT ATTR=ID:nameIpt CONTENT={{!COL1}}
SET !ENCRYPTION NO
TAG POS=1 TYPE=INPUT:PASSWORD ATTR=ID:mainPwdIpt CONTENT={{!COL2}}
TAG POS=1 TYPE=INPUT:PASSWORD ATTR=ID:mainCfmPwdIpt CONTENT={{!COL2}}

I want to register lots of account, the info came from csv file,

In order to ban repeating infos registration, I want to delete the used infos.

In other words, just registered information will be deleted.   how to modify the codes????",1
Include URLs from page when saving as text,"If you manually save a web page as text using Firefox the link URLs are included in the text file. But using imacros and the SAVEAS TYPE=TXT, only the page text is saved.
I know the urls can be extracted separately, but is there a way to include them as part of the text file with imacros like when you manually save the page?",2
Frame / iFrame Problem,"Good morning everyone.

I'm trying to automate a search of the website cablemover.com to check a list of addresses to see when service becomes available for them.  The problem is that when I fill in the address and zipcode and click the ""See offers"" button it pops up a frame with a seemingly random name that has a ""loading"" type of picture, then the results frame after that.

What I'd like to be able to do is pass {{address}} and {{zipcode}} to a simple scraping macro to tell me if any results show up and what they are if any.  The problem is that I can't seem to figure out how to anticipate where to look for the results because of the frames.

Any suggestions?

Thanks very much

**VERSION BUILD=10.2.26.4235 btw",7
Looping Part of Macro,"Hi,

I have a macro that I am running to extract data from a table. As you can see below, I need to advance the variable by 8 after each extraction, however, when looping, it will set the variable back to its original value. Is there a way to loop only part of a macro?

Thanks!
Code: Select allVERSION BUILD=10022823
TAB T=1
TAB CLOSEALLOTHERS

SET !EXTRACT_TEST_POPUP NO
SET !DATASOURCE_LINE {{!LOOP}} 

Set var1 100
Set var2 2
Set var3 3
Set var4 4
Set var5 5
Set var6 6
Set var7 7
Set var8 8


TAG POS=1 TYPE=TD ATTR=ID:ctl00_mainCopy_ScacGridView_tccell0_0 EXTRACT=TXT
TAG POS={{var2}} TYPE=TD ATTR=CLASS:dxgv EXTRACT=TXT
TAG POS={{var3}} TYPE=TD ATTR=CLASS:dxgv EXTRACT=TXT
TAG POS={{var4}} TYPE=TD ATTR=CLASS:dxgv EXTRACT=TXT
TAG POS={{var5}} TYPE=TD ATTR=CLASS:dxgv EXTRACT=TXT
TAG POS={{var6}} TYPE=TD ATTR=CLASS:dxgv EXTRACT=TXT
TAG POS={{var7}} TYPE=TD ATTR=CLASS:dxgv EXTRACT=TXT
TAG POS={{var8}} TYPE=TD ATTR=CLASS:dxgv EXTRACT=TXT

SAVEAS TYPE=EXTRACT FOLDER=* FILE=mytable_test.csv

Add var2 8
Add var3 8
Add var4 8
Add var5 8
Add var6 8
Add var7 8
Add var8 8",3
Trouble Extracting Data From a UL Table,"CIM
Imacros version 101258883
Windows 8.1 English
Imacros browser

I'm trying to extract data from pages like this.

http://www.trulia.com/rental-community/ ... -CA-92101/

Namely under ""Features - Market Street Square Apts*
Fitness Center
Club House

etc.

Here is some of the Macro I'm using

TAG POS=1 TYPE=SPAN ATTR=ID:corepropertydescription EXTRACT=TXT
TAG POS=1 TYPE=UL ATTR=CLASS:mll<sp>listBulleted EXTRACT=TXT
TAG POS=3 TYPE=TD ATTR=CLASS:txtL EXTRACT=TXT
TAG POS=22 TYPE=TD ATTR=* EXTRACT=TXT

The Problem I'm having is that each individual bullet point is extracting to its own separate row.

I want them to extract to a single column if possible, if not possible, multiple columns will work. 

As it is now the UL is messing up the rest of my extracted csv.

I haven't used li because the number of items changes depending on the page, and I'm still ignorant of some of the intermediate features like relative positioning, in addition there were no additional attributes I saw I could use after inspection of the source page and the element in particular using firefox or imacros browser.

I can see now though that when I inspect the element using IE I see <li abp=""1018>Fitness Center</li> etc. Maybe I could use that abp to get this taken care of.

Any help on this matter would be appreciated.

I'm doing most of this using Imacros browser but I can use Firefox or IE if I need to.

I hope I have made sense and that the provided example page helps. I appreciate the help I receive, and if I can provide more information let me know!

Thanks.",6
Extract data from 'itemprop' with iMacros,"Can someone please help me with this? I wrote a script (iMacros) to get data from a website, and it works well.
I am using iMacros for Firefox 8.8.2.
But, the only thing I can not seem to get right, is the extraction of 'itemprop' values. See below a piece of HTML data:
Code: Select all<div id=""data_profile_middle160"">
<h3><span>Information</span></h3>
<div><strong>Location:</strong>
<span itemprop=""address"" itemscope itemtype=""http://schema.org/PostalAddress"">
<a href=""http://thedjlist.com/world/Netherlands/Amsterdam/"" itemprop=""addressLocality"">Amsterdam</a>,
<a href=""http://thedjlist.com/world/netherlands/"" itemprop=""addressCountry"">Netherlands</a>


The iMacros script I am using is:
Code: Select allVERSION BUILD=6000328
TAB T=1

SET !EXTRACT_TEST_POPUP NO

SET !DATASOURCE sites.csv
SET !DATASOURCE_COLUMNS 1
SET !LOOP 1
SET !DATASOURCE_LINE {{!LOOP}}
URL GOTO={{!COL1}}
TAG POS=1 TYPE=DIV ATTR=ID:dj_name&&TXT:* EXTRACT=TXT  
TAG POS=1 TYPE=A ATTR=ITEMPROP:addressLocality&&TXT:* EXTRACT=TXT    
ADD !EXTRACT {{!URLCURRENT}}
SAVEAS TYPE=EXTRACT FOLDER=* FILE=+{{!NOW:ddmmyyyy}}.csv
WAIT SECONDS=1


The output I get is this:
Code: Select all""AFROJACK  Send Message"",""#EANF#"",""http://thedjlist.com/djs/AFROJACK/""


The URL is: http://thedjlist.com/djs/AFROJACK/

I'd like to extract the value 'Amsterdam' from the itemprop 'addressLocality'. The page is full of itemprop's so I really need to know how to get the values.

Thanks for help in advance.",4
Is timestamp possible against the data element extracted?,"OS: Windows 8.1 Pro
imacros Version : iMacros Sidebar for Internet Explorer (x86) Version 10.2.26.4235

Is there a way of getting timestamp against each row of data that is getting extracted.

My current code:

VERSION BUILD=10.2.26.4235
TAB T=1
TAB CLOSEALLOTHERS
URL GOTO=http://www.nseindia.com/live_market/dyn ... .htm?cat=O
WAIT SECONDS=5
SET !EXTRACT_TEST_POPUP NO
TAG POS=81 TYPE=TD ATTR=* EXTRACT=TXT
TAG POS=51 TYPE=TD ATTR=CLASS:number EXTRACT=TXT
TAG POS=52 TYPE=TD ATTR=CLASS:number EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=D:\ FILE=MAS_Volume_{{!NOW:ddmmyy_hhnn}}.csv
TAG POS=89 TYPE=TD ATTR=* EXTRACT=TXT
TAG POS=56 TYPE=TD ATTR=CLASS:number EXTRACT=TXT
TAG POS=57 TYPE=TD ATTR=CLASS:number EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=D:\ FILE=MAS_Volume_{{!NOW:ddmmyy_hhnn}}.csv
TAG POS=97 TYPE=TD ATTR=* EXTRACT=TXT
TAG POS=61 TYPE=TD ATTR=CLASS:number EXTRACT=TXT
TAG POS=62 TYPE=TD ATTR=CLASS:number EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=D:\ FILE=MAS_Volume_{{!NOW:ddmmyy_hhnn}}.csv


This is giving me a csv file as
abc, 71.05, 3.00%
def, 132.50, 1.50%
ghi, 24.35, -0.96%

the file name is having the timestamp.

What I want to know is there a possibility of getting the csv file contents to be as follows:
271014_1052, abc, 71.05, 3.00%
271014_1052, def, 132.50, 1.50%
271014_1052, ghi, 24.35, -0.96%

any help appreciated.",3
Extracting from table not working correctly,"Hi,

I am using IE 8.0.6001.18702 on Windows XP SP 3, and iMacros for IE8 Version 10.2.26.4235

I am trying to extract the table data into a csv file as per below code

VERSION BUILD=10.2.26.4235
TAB T=1
TAB CLOSEALLOTHERS
URL GOTO=http://www.nseindia.com/live_market/dyn ... .htm?cat=O
TAG POS=1 TYPE=DIV ATTR=ID:tab8Content EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=D:\ FILE=mytable_{{!NOW:yymmdd_hhnnss}}.csv

Unfortunately, the output is not coming with the columns separated correctly --- especially since some of the column values also has a comma in it.

Have tried various combinations including 
TAG POS=1 TYPE=TABLE ATTR=TXT:* EXTRACT=TXT
which is giving correct column breakup but no values !!


Any help is appreciated. Thanks.",2
Loop through dynamically created pages (bttn click + scrape),"Dear all,

I have been recently started using iMacros for scraping webpages dynamically created.

The following code works for the first table I am interested in. What it does is to:
(1) click two buttons;
(2) extract the table
Code: Select all
VERSION BUILD=10022823
TAB T=1
URL GOTO=http://admitere.edu.ro/2010/staticRepI/j/
SIZE X=872 Y=527
WAIT SECONDS=0.5

'Click ""button 1""
DS CMD=CLICK X=223 Y=314 CONTENT=
WAIT SECONDS=0.5
'Click ""button 2""
DS CMD=CLICK X=421 Y=259 CONTENT=
WAIT SECONDS=0

'Scrape table 1
FRAME NAME=judete
TAG POS=1 TYPE=TABLE ATTR=CLASS:*mainTable* EXTRACT=TXT
WAIT SECONDS=0.5

'Save as csv
SAVEAS TYPE=EXTRACT FOLDER=* FILE=table_1.csv



So far so good. Now what I would like to do is to click a third button (""button 3"") that would - again dynamically - create the next table, and scrape it. 
To this aim, I tried to add the following lines of code to the previous ones:
Code: Select all'Click ""button 3""
DS CMD=CLICK X=312 Y=172 CONTENT=
WAIT SECONDS=3

'Scrape table 2
FRAME NAME=judete
TAG POS=1 TYPE=TABLE ATTR=CLASS:*mainTable* EXTRACT=TXT
WAIT SECONDS=0.5

But unfortunately the first table is not updated as button 3 is not clicked (i.e. I scrape, again, the first table).
The strange thing is that if I repeat all the above passages without extracting the first table, then ""button 3"" is correctly clicked and the second table is scraped as expected:
Code: Select allVERSION BUILD=10022823
TAB T=1
URL GOTO=http://admitere.edu.ro/2010/staticRepI/j/
SIZE X=872 Y=527
WAIT SECONDS=0.5

'Click ""button 1""
DS CMD=CLICK X=223 Y=314 CONTENT=
WAIT SECONDS=0.5
'Click ""button 2""
DS CMD=CLICK X=421 Y=259 CONTENT=
WAIT SECONDS=0
'Click ""button 3""
DS CMD=CLICK X=312 Y=172 CONTENT=
WAIT SECONDS=3

'Scrape table 2
FRAME NAME=judete
TAG POS=1 TYPE=TABLE ATTR=CLASS:*mainTable* EXTRACT=TXT
WAIT SECONDS=0.5

'Save as csv
SAVEAS TYPE=EXTRACT FOLDER=* FILE=table_1.csv


In other words, the previous code clicks the three buttons and scrapes the second table, but if I try to scrape also the first one (before clicking button 3) then button 3 is not clicked so that table 2 is not scraped.

Could anyone explain to me the reason of what's happening? I am clearly missing some basic crucial step here.. 
Maybe the reason is that I cannot extract more than element at time? (meaning that I have to embed the code in a, e.g., VB loop script)

My final goal is to scrape the first, say, 10 tables.
That is, ideally I would like to keep clicking button 3 and scraping tables by implementing a loop.
Thank you very much for any suggestions.",6
Cancel IE Post-Download box,"Hello all,

first I would like to thank chivracq for what I've leanrt so far.

I'm pretty sure this issue is damn easy, but it's been 2 days and I starting being quite frustrated 

First of all:
Windows 7
IE9.0.20 (8112.16421)
iMacro V10.1.25.8883

I am trying to download multiple files.
But after the first download, iMacro waits 60s until it stops. Files are rather small, and take no time to download.
I also tried the Demo-download Macro, and the issue is similar, I don't reach the last webpage as the macro waits, once the download is finished.
If I click any of the button on the box IE pops once download is over, suggesting me to Open the file, the folder, or just cancel, the macro will go on.

I am pretty sure it is easy, but I can't figure it out...
Thank you,
Emile.

The code:
http://wiki.imacros.net/Demo-Download
VERSION BUILD=10.1.25.8883
URL GOTO=http://demo.imacros.net/Automate/Downloads
ONDOWNLOAD FOLDER=* FILE=* WAIT=YES
TAG POS=2 TYPE=A ATTR=TXT:*Download*
WAIT SECONDS=6
URL GOTO=http://demo.imacros.net/Automate/OK

[Edit]: files are csv, if it helps.",4
How to do a double r-tag,How do I do a double r-tag? I'm trying I tag an element within in the same div,1
Problematic PDF Downloads,"CIM
Imacros version 101258883
Windows 8.1 English
Imacros browser

As with many of the websites I use I cannot reveal the login data or source.

I'm trying to download a PDF, but of course these is no link to the PDF, and it appears that there is no way to get the URL of the PDF because the link seems to be dynamically generated.

I would think this was a somewhat common issue.

I read the thread found here: http://forum.imacros.net/viewtopic.php?f=6&t=2355

It basically says you might automate the download by preventing the browser from opening the PDF. But after attempting to follow the instructions (they are somewhat outdated), and researching on my own how to disable a PDF from opening in a browser, the pesky PDF still loads in the browser.

Has anyone figured out how to deal with this problem or similar? Thanks for your time.

If I could get just automate key strokes I could simply Ctrl+Shift+S to save the pdf from the browser, but that is not supported is it?

Thanks for your time.",6
[HOW TO] Extract Only Selected Text,"Hello Everybody =)) 
I dont know how to Extract Selected Text, But i know how to extract text
Example
Code: Select allEnter this code into your dashboard to verify your email address and activate password recovery:
LRBEeEkqTKG45sH2tpT6R8 
(WARNING! DO NOT SHARE THIS CODE WITH ANYONE)
https://launch.stellar.org/#/dashboard

You will not be able to recover your password if you do not activate this feature.

Keep this code SAFE.

Anyone with this code and your username can gain access to your account. If you lose both your password and your recovery code, you will lose access to your funds, so be safe!

Onward,
The Stellar Team
——

This message was sent by the Stellar Development Foundation,
PO Box 411486, San Francisco, CA 94141, USA.
If you would like to unsubscribe from further email, please notify us: https://api.stellar.org/unsubscribe?email=nage%40lackmail.net.
How to extract only the recovery code (LRBEeEkqTKG45sH2tpT6R8 ) I might add that these are the variables because the recovery code will be changed .

I using windows 8.1 Pro x64, Firefox 34.0, iMacros for Firefox 8.8.2  ",2
[HELP ME] Auto Register and Account Verification with Email,"Hello everybody  
i'm newbie , i need a help to write macro auto register and email verification (with email temporary)  on : https://launch.stellar.org/#/register
I use email temporary http://temp-mail.org/
I want to register with username numerical order . EX: example1, example2, example3 , .....
For captcha I can fill it manually   
Please help me all !!!   
Sorry for my bad english  
*Image Attachment : 
1. Registration form

2. Copy recovery code

3. Paste recovery code


  I using Windows 8.1 x64, Firefox 34.0, iMacros for Firefox 8.8.2",6
Problem with encoding when using SAVEAS command,"I am using iMacros 8 and Internet Explorer 9.

I have a macro that downloads trademark data from the Belarus trademark office website. Each fetched trademark is saved as a complete web page and all downloaded marks are post processed by an other program to extract all relevant trademark data.

Recently the site lay-out was changed: the previous version of the page contained the header <META content=""text/html; charset=utf-8"" http-equiv=Content-Type> which resulted automaticaly in a saved html file of type U8-DOS where all Cyrillic characters where maintained.
The new version now contains the header <META content=""text/html; charset=windows-1251"" http-equiv=Content-Type> which results in a saved file of type DOS where all Cyrillic characters are malformed.
When saving the page manually with Internet Explorer you can switch the encoding from Cyrillic (Windows) to Unicode (UTF-8) to resolve this problem.
Any ideas how to accomplish the same result with iMacros?

Macro to reproduce the problem:

VERSION BUILD=8001865
TAB T=1
TAB CLOSEALLOTHERS
URL GOTO=http://www.belgospatent.org.by/database ... =ru&page=1
TAG POS=1 TYPE=INPUT:TEXT FORM=ID:form1 ATTR=ID:textfield2 CONTENT=36966
TAG POS=1 TYPE=INPUT:SUBMIT FORM=ID:form1 ATTR=ID:button&&VALUE:Начать<SP>поиск
TAG POS=1 TYPE=TD ATTR=TXT:1
TAB T=2
SAVEAS TYPE=CPL FOLDER=* FILE=""c:\BELA.htm""",3
Extracting URLS from google search,"Hello,
I am hoping to extract urls based on a google searches of inputted data. My code is working, but too well. I'm getting a lot more data than just what's in the element. 
Could anyone help me extract /just/ the url from the google search? Here's my code:

VERSION BUILD=10.1.25.8883
TAB T=1
TAB CLOSEALLOTHERS
SET !DATASOURCE accounts.csv
SET !LOOP 2
SET !DATASOURCE_LINE {{!LOOP}}

TAG POS=1 TYPE=INPUT:TEXT FORM=NAME:gbqf ATTR=NAME:q CONTENT={{!COL1}}
TAG POS=1 TYPE=BUTTON:SUBMIT FORM=NAME:gbqf ATTR=NAME:btnG
TAG POS=1 TYPE=CITE ATTR=CLASS:_Rm EXTRACT=HREF

SAVEAS TYPE=TXT FOLDER=C:\Users\Jessi FILE=webdata.csv


Thanks in advance!",1
Extract content based on its proximity to a located image,"Hi.

I had a search through ther forum but i may not be able to search correctly for what i am looking for so please forgive me if this has ben asked before.

I am planning to use the find image on page function to identify the x and y location of the image. I then want to extract any text which is within a specific pixel distance from the image. or possibly just in the div above and the div below 

however this seems to have its own set of issues as the CSS may make a div appear in a different place than its location within the raw html.

hence i have turned to imacros.

So question is can i specify to extract text from within a certain area of the page ?",4
