Title,Description,PostsNum
Can't concate Extracted value with ATTR element,"I'm trying to EXTRACT a value from a TD and use that value as ATTR:ID element. But getting this error- RuntimeError: element SELECT specified by ID:bb_sbs_code__{{!EXTRACT}} was not found, line: 8
I'm using following script - 
Code: Select allVERSION BUILD=1001 RECORDER=CR
URL GOTO=some_url
TAG POS=18 TYPE=BUTTON FORM=ACTION:some ATTR=TXT:Update<SP>SBS
WAIT SECONDS=2
TAB T=2
TAG POS=4 TYPE=TD ATTR=TXT:* EXTRACT=TXT
PROMPT {{!EXTRACT}}
TAG POS=1 TYPE=SELECT ATTR=ID:bb_sbs_code__{{!EXTRACT}} CONTENT=%901009
TAG POS=1 TYPE=SELECT ATTR=ID:purpose_code__{{!EXTRACT}} CONTENT=%1101
TAG POS=1 TYPE=SELECT ATTR=ID:sbs_sme_code__{{!EXTRACT}} CONTENT=%99
TAG POS=1 TYPE=SELECT ATTR=ID:sbs_product_code__{{!EXTRACT} CONTENT=%22200
TAG POS=1 TYPE=SELECT ATTR=ID:sbs_security_code__{{!EXTRACT}} CONTENT=%76
TAG POS=1 TYPE=INPUT:TEXT ATTR=ID:interest_rate__{{!EXTRACT}} CONTENT=9
TAG POS=1 TYPE=DIV ATTR=ID:content
TAB T=1
REFRESH

Please help to solve the issue.",1
variable {{!colN}},"I am creating Imacros bot to submit site in the directory. So I want to give {{!colN}} custom value
I have 2 CSV file, info.csv and category.csv files. 
In file.csv i am writing a custom number for example 3, and want to fill a form with {{!col3}} from category.csv

What I tried

1 - {{!col{!col16}} This isn't working

2

set !var1 {{!col16}}
SET !var3 EVAL(""var r='{{!var1}}'; var x='{{!col' + r + '}}'; x;"")
PROMPT Var_N:<SP>_{{Var_N}}_{{!Var1}}
TAG POS=1 TYPE=INPUT:TEXT ATTR=NAME:Address CONTENT={{!var3}}
This text writing {{!col3}} and not value from file

3) I used some javascript and my site to get back value

macro += ""tab open"" + ""\n"";
macro += ""tab t=2"" + ""\n"";
macro += ""URL GOTO=http://example.com/email/gela.php/{{!col16}}"" + ""\n"";
var url = window.location.pathname;
var id = url.substring(url.lastIndexOf('/') + 1);
macro += ""tab close"" + ""\n"";
macro += ""tab t=1"" + ""\n"";
But this code getting URL from the site where is was first. for example, home file is google.com and then redirect to example.com/email/gela.php/{{!col16}} this code take value from google.com

Do you have any idea I am working on it for 3 days
Pleaseeee........",5
EXTRACT plain text inside div but not any other tags,"HTML:

<div>
        <h1>title</h1>
        <div>address</div>
        <div>extrainfo</div>
        <div>location</div>
        <div>phone</div>
        <div>Website: <a href=""http:s//www.google.ca"">www.google.ca</a></div>
Random description and random products can be bought for $1.99 monday-friday
</div>

ISSUE:

The problem is the Random description line above. It's not within a tag like the other fields so I can't grab only it's data. Instead, it grabs all the content inside the master div combined. Is there a way to only grab plain text, or deny tags another level deep?

MACRO:

SET !ERRORIGNORE YES
SET !TIMEOUT_STEP 1
SET !EXTRACT_TEST_POPUP NO
TAG SELECTOR=""#content>DIV>DIV>DIV>DIV>DIV>DIV>DIV>H1"" EXTRACT=TXT
TAG SELECTOR=""#content>DIV>DIV>DIV>DIV>DIV>DIV>DIV>DIV"" EXTRACT=TXT
TAG SELECTOR=""#content>DIV>DIV>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)"" EXTRACT=TXT
TAG SELECTOR=""#content>DIV>DIV>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(3)"" EXTRACT=TXT
TAG SELECTOR=""#content>DIV>DIV>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(4)"" EXTRACT=TXT
TAG SELECTOR=""#content>DIV>DIV>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(5)>a"" EXTRACT=HREF
TAG SELECTOR=""#content>DIV>DIV>DIV>DIV>DIV>DIV>DIV"" EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=C:\savefilelocation FILE=*",7
Help: Lazy Load Image URL Extraction,"Hi,
I'm using Palemoon 26.5.0 (x86) & Firefox 56.0 (64-bit) + Win 7 x64 + iMacro 10.0.2.2823. 
Please help me to extract urls from images in a object list, each one is a ""lazy load scheme""
Html code is as follows:
<div class=""td_module_10 td_module_wrap td-animation-stack"" itemtype=""https://schema.org/Article"" itemscope="""">
    <div class=""td-module-image"">
        <div class=""entry-thumb99"">
            <div class=""td-module-thumb"">
                <a title=""AAAAAAAAA"" rel=""bookmark"" href=""BBBBBBBBB"">
                    <img class=""entry-thumb sld initial lazyloaded"" width=""320"" height=""180"" title=""CCCCCCCCC"" alt="""" src=""https://www.com/Ineedthis.jpg""
...
<div class=""td_module_10 td_module_wrap td-animation-stack"" itemtype=""https://schema.org/Article"" itemscope="""">
    <div class=""td-module-image"">
        <div class=""entry-thumb99"">
            <div class=""td-module-thumb"">
                <a title=""DDDDDDDDD"" rel=""bookmark"" href=""EEEEEEEEE"">
                    <img class=""entry-thumb sld initial lazyloaded"" width=""320"" height=""180"" title=""FFFFFFFFFF"" alt="""" src=""https://www.com/Ineedthis2.jpg""
...

My goal is extract image urls https://www.com/Ineedthis.jpg, https://www.com/Ineedthis2.jpg and so but I have tried some commands with no luck so far
TAG POS=1 TYPE=IMG ATTR=CLASS:entry-thumb<SP>sld EXTRACT=HREF returns a url but from a random object (not first one) from the list
TAG POS=1 TYPE=IMG ATTR=HREF:https://www.com*.jpg EXTRACT=HREF returns a #EAN error

Thanks in advance
FCI: Palemoon 26.5.0 (x86) & Firefox 56.0 (64-bit) + Win 7 x64 + iMacro 10.0.2.2823",3
Macro perfomance slow when extracting table from javascript,"VERSION BUILD=11.5.498.2403,  Windows 7 , IE11

The following macro extracts a HTML table to csv file.  There are approximately 14,000 rows in the table.  When I run the macro from the IMacros Browser in IE the macro extracts the file in less than one minute.  When I attempt to execute the macro from javascript  using iimPlay the macro runs for more than 30 minutes and never returns any results.  If I execute the same macro using iimPlay on a smaller table(12 rows) the macro returns the csv file.

Is there a setting or something I can check while executing the macro from javascript to get the same performance I get when executing the macro in IMacros browser?

Macro
Code: Select allVERSION BUILD=11.5.498.2403
TAB T=1
TAB CLOSEALLOTHERS
SET !PLAYBACKDELAY 0.2
SET !EXTRACT_TEST_POPUP NO
URL GOTO=https://www.exchange.com/Start/
TAG POS=1 TYPE=A ATTR=TXT:Pending<SP>Inspections
TAG POS=1 TYPE=SELECT ATTR=NAME:vendor_id CONTENT=%863885910
TAG POS=1 TYPE=INPUT:SUBMIT ATTR=NAME:action
TAG POS=7 TYPE=TABLE ATTR=TXT:* EXTRACT=TXT 
SAVEAS TYPE=EXTRACT FOLDER=\xx\nas\Downloads FILE=cis_{{!NOW:yymmdd_hhnnss}}.csv",4
Extracting prices from flight comparison sites - Possible?,"Would it be possible to extract pricing data from comparison sites like Google flights?

Searching for good deals on flight comparison websites is arduous to say the least.

Each month I want to be able to run automated searches for multiple destination across Europe for a combination of dates and extract all of that information into Excel to be processed to find the cheapest days and times to fly.

Can it be done?",7
iMacros keeps crashing / not performing steps,"iMacros Version: v12.0.501.6698
Windows Version: 10
Browser: iMacros Browser & IE v11.334.16299.0
Website: LinkedIn.com - Specifically Company Pages I.E: https://www.linkedin.com/company/verizon
Script:
Code: Select allTAB T=1     
TAB CLOSEALLOTHERS  
' Specify input file (if !COL variables are used, IIM automatically assume a CSV format of the input file
'CSV = Comma Separated Values in each line of the file
SET !DATASOURCE D:\*********\input.csv
'Start at line 2 to skip the header in the file
SET !LOOP 78
'Increase the current position in the file with each loop 
SET !DATASOURCE_LINE {{!LOOP}}
SET !TIMEOUT_PAGE 15
SET !TIMEOUT_STEP 15
SET !ERRORIGNORE Yes
' Fill web form   
'SET !PLAYBACKDELAY 0.00 
URL GOTO=https://www.google.com.au/search?ei=j7-1WseaJsH18QWekaywCg&q=a&oq=a&gs_l=psy-ab.3..0i13k1l10.465.1069.0.1291.2.2.0.0.0.0.229.229.2-1.1.0....0...1.1.64.psy-ab..1.1.227....0.CUOUQ7bRfCI
WAIT SECONDS=5
TAG POS=1 TYPE=INPUT:TEXT ATTR=NAME:q CONTENT={{!COL1}}<SP>Linkedin
TAG POS=1 TYPE=BUTTON:SUBMIT ATTR=NAME:btnG
WAIT SECONDS=5
TAG POS=1 TYPE=CITE ATTR=TXT:* EXTRACT=TXT
URL GOTO={{!EXTRACT}}
SET !EXTRACT NULL
SET !TIMEOUT_STEP 15
TAG POS=1 TYPE=H2 ATTR=TXT:About<SP>us
SET !TIMEOUT_STEP 6
ADD !EXTRACT {{!COL1}}
TAG POS=1 TYPE=H1 ATTR=CLASS:org-top-card-module__name<SP>Sans-26px-black-85%-light EXTRACT=TXT
TAG POS=1 TYPE=P ATTR=CLASS:org-about-company-module__company-staff-count-range<SP>Sans-15px-black-70%<SP>mb3 EXTRACT=TXT
TAG POS=1 TYPE=SPAN ATTR=CLASS:company-industries<SP>org-top-card-module__dot-separated-list EXTRACT=TXT
TAG POS=1 TYPE=SPAN ATTR=CLASS:org-top-card-module__location<SP>org-top-card-module__dot-separated-list EXTRACT=TXT
ADD !EXTRACT {{!URLCURRENT}}
SAVEAS TYPE=EXTRACT FOLDER=* FILE=*

I have an input list of which I'm trying to match against LinkedIn details. The script it self works perfectly. However after a nominal amount of loops (some times 10 sometimes 100) one of the following will happen:

- iMacros will keep steping through commands however it doesn't seem to pass them onto the browser
- IE / Macros will crash

I'd obviously prefer to run this in Chrome / FF but I don't believe I can use the EXTRACT or SAVEAS command without purchasing the full license. Any ideas of work arounds I need to go through over 3000 inputs and it's killing me to have to continiously have to check on it?",2
Extract an URL,"Hello,

First, sorry for my english, I a french girl   

I am using iMacros and Javascript to grab information.
With some javascript actions, I got a list of URL which can be pdf, txt files or html page.
And I want to save these URL into a folder (as a pdf file for a pdf link, html file for a html link ....)
Do you know how it is possible ?  with iMacros ? with javascript ?

Thanks by advance for your help

Thais",4
How to retrieve the name of the downloaded PDF document?,"Hi,

I am using iMacros Version10 and want to retreive the name of a PDF document that is stored behind a short link: e.g. http://shortlinks.de/40tr points to https://www.upc.at/pdf/anleitungen/fibe ... n-0517.pdf

The macro in Excel writes the shortlink to the variable {linkname}. Beside downloading the PDF file I also want to hand over the name of the actual file (b2c-installationsanleitung-wlan-0517.pdf) to excel

Here is my macro performing the download, but I did not succeeded in writing the name of the PDF file to a variable:

VERSION BUILD=10002738
TAB T=1
TAB CLOSEALLOTHERS
Set !errorignore yes
ONDOWNLOAD FOLDER=C:\CHECK_Links FILE=* WAIT=YES
URL GOTO={{linkname}}
TAB T=1

I hope, that there must be some simple solution or trick for this task.

Thank you very much for your support!

Richard",5
add text from web page to a variable and convert it to int,"Hello guys,
I want to add a text from a web page to a variable and convert it to integer value.
EX.
I have a web page and there is a text in that page like (Hello i am 20 years old.)
And this is the html code with class <b class=""hello"">Hello i am 20 years old.</b>
Now i want to take ""20"" to a variable and covert it to integer to add this number to another integer variable.
Any help?!!",10
Important Progress iMacros Product Update,"Dear iMacros Customers and Users, 

We are writing to inform you that Progress will be officially discontinuing the Progress iMacros product, with a planned End-Of-Life date of November 30, 2023. 

What does this mean? 
Moving forward, Progress will continue to support the iMacros product and will only provide critical fixes as needed until the EOL date. We will honor all service agreements through the existing term, except for those contracts that go beyond the EOL date. Customers with service agreements that go beyond the EOL date will be contacted separately to discuss their options and next steps. We will continue to offer service agreement renewals that do not exceed the EOL date. 

What are your next steps? 
Please remain on the lookout for more communications from Progress in the coming months, as more information will be made readily available to assist you as you prepare your transition plans. 

If you have additional questions, please email iMacrosInquiries@progress.com 

On behalf of Progress, thank you for your continued partnership and commitment. 

Sincerely,  
The Progress iMacros Team",2
*** Please read this before reporting problems ***,"Post last updated: May 25, 2020.

If you open a new topic (or post for the first time in some existing topic) to report an issue or ask any question, we can respond much faster if your problem description includes the following information (if applicable, not all questions fit to all problems):

1. What version of iMacros are you using?
You find the iMacros version and build information at the top of every macro that you record, for example ""VERSION BUILD=10100795"". Also specify whether you are using a freeware, trial, or licensed version, e.g. Personal Edition. Please test with the latest version.

2. What operating system are you using? (please also specify language)
Example: Windows 10, Windows 8.1, Windows 7, Windows Server 2012R2, English, German, Chinese, ...

3. Which browser(s) are you using? (include version numbers)
Example: Chrome 74.0.3729.13, Firefox 64.0.2, IE 11/10/9, ...

4. Do the included demo macros work ok? 
This test helps us to determine if the problem is a general iMacros issue or is somehow related to a specific website or configuration.

5. If reporting a problem with the iMacros scripting interface, please also test if the included VBS sample scripts run ok.
This test helps us to determine if the iMacros scripting interface installation is ok.

6. If recording or replay fails on a specific website: Can you please post the URL of the web page and/or the macro that creates the problem?
If you cannot post the macro in a public user forum or the website requires a login, can you provide a similar example of the problem on a publicly accessible website?

7. Do you encounter the same problem recording or replaying the macro in different browsers, such as the iMacros browser, Firefox, Chrome, or Internet Explorer? 
Note: If the problem is specific to Firefox or Chrome, please post in either the iMacros for Firefox or iMacros for Chrome sub-forum respectively.

8. Please include any additional information that is relevant to reproducing the issue.
This includes a detailed description of the steps you've tried as well as the specific error codes and messages, macro logs, screen shots, etc. Please upload screenshots and other relevant files directly to the forum and not to a third-party hosting service!

This information allows us to quickly re-create the issue on our test systems and solve it ASAP.

Additional tips when posting

* Please ensure that the content of your post is relevant to the topic and/or forum where you post it.
For example, if you are having a problem extracting data from a web page and are using Firefox, create your post in the Data Extraction and Web Screen Scraping forum rather than the iMacros for Firefox forum (see note #7 above). If you are unsure which forum to post to, use the General Support & Discussions forum.

* Use a topic title that succinctly describes the problem or issue.
Avoid phrases such as ""Please Help"", ""Urgent"", ""Script not working"", etc. and refrain from using all capital letters and exclamation points. Also, double-check that the spelling of the title and body of the post are correct, since this makes it more likely to be found in searches by other users. Most modern browsers automatically check spelling as you type and underline mistakes, so please correct them before submitting your post.

* Don't post the same question to more than one forum.
If you've miscategorized your original post, just click the Exclamation Icon on the right of the post's subject/title line to report it and let us know where you would like it moved or merged.

* Always provide your FCI (Full Config Info), c.f. items 1-3 above, in your original post even if you think it may not be relevant.
Some of our mods may not even respond unless this information is included. Please don't put this information in your signature, because this can change over time and makes it more confusing when reviewing older posts. Include the information directly in the body of the post instead.

* When sharing screenshots or other relevant files, please upload them directly to the forum rather than use a third-party hosting/sharing service.
Too often these services stop functioning or the files become unavailable for whatever reason. Uploading them here ensures that the full context of the post remains consistent over time.

* Take a minute to review your forum notification settings

Thank you for helping us to help you better!",1
